Store,Country,State,City,Category,Clothing Type,Store Number,Postal Code,Store Type,Store Open Date,Selling Area Size (sq ft),Store Manager,Manager ID,Store Address,Contact Information,Operating Hours,Staff Count,Parking Availability,Security Features,Order ID,Order Date,Month,Customer ID,Customer Name,Product ID,Price,Quantity,Sales Profit
Zudio,India,Gujarat,Surat,Men,T-shirts,83,424556,Owned,12-12-2020,800,Edward Baker,M95,"35377 Wright Road New Christybury, ND 56977",(820)811-8022,9 AM - 8 PM,14,Not Available,None,20416,10-03-2024,March,622157,Joseph Parker,525,2117,4,3387.2
Zudio,India,Gujarat,Chhattisgarh,Men,Dresses,38,414683,Owned,24-10-2022,1200,Greg Martin Jr.,M31,"100 Harrison Streets Suite 881 West John, NJ 33795",+1-853-612-7113x74063,9 AM - 8 PM,9,Available,Alarm,86744,05-02-2024,February,533585,Sharon Mclean,525,2920,6,7008
Zudio,India,Gujarat,Varanasi,Men,Tops,71,403614,Owned,23-04-2024,1300,Jennifer Wright,M22,"38338 Melton Lodge Lake Rebeccabury, WA 60394",078-366-6868,10 AM - 9 PM,10,Available,CCTV,49540,03-12-2024,December,250898,Brittany Mason,340,824,1,329.6
Zudio,India,Delhi,Pondicherry,Women,T-shirts,39,413554,Rented,06-02-2021,1200,Karen Johnson,M55,"2726 Charles Forks Apt. 092 East Dawn, WV 27598",(411)532-9865,9 AM - 8 PM,16,Not Available,CCTV,22759,10-08-2024,August,517036,Ryan Johnson,713,1808,7,5062.4
Zudio,India,Gujarat,Varanasi,Kids,Shoes,97,422876,Rented,19-04-2024,1000,Lori Dougherty DVM,M29,"40780 Wright Burgs East James, CA 74489",+1-044-554-9081x5465,9 AM - 8 PM,16,Not Available,None,40533,17-02-2024,February,131754,Elizabeth Robertson,384,2392,8,7654.4
Zudio,India,Delhi,Pondicherry,Kids,Tops,85,402743,Rented,11-08-2024,1200,Adrian Mendez,M72,"470 Alex Mountain Jameshaven, LA 80440",(440)238-2076,11 AM - 8 PM,14,Not Available,Alarm,13144,28-05-2024,May,743961,Anthony White,473,801,7,2242.8
Zudio,India,Tamil Nadu,Chandigarh,Kids,Dresses,71,434578,Owned,16-01-2021,1200,Mary Davis,M3,"6704 Bryant Cape Suite 973 Peterhaven, NH 07417",091.430.2117x16470,9 AM - 8 PM,18,Available,None,86296,07-05-2024,May,963615,Stanley Serrano,829,2240,3,2688
Zudio,India,Gujarat,Noida,Men,Jackets,13,425795,Rented,21-05-2023,1200,William Nichols,M99,"5564 Morgan Stravenue Lake Amberview, KS 01679",001-937-228-3227,10 AM - 7 PM,3,Not Available,"CCTV, Alarm",38489,07-04-2024,April,165880,Michael Thompson,567,2304,2,1843.2
Zudio,India,Rajasthan,Surat,Women,Skirts,82,414933,Rented,24-07-2022,950,Logan Brooks,M13,"7827 Barnes Grove Suite 043 Williamsfort, KS 40749",895.088.1523x74390,10 AM - 9 PM,9,Available,None,74142,21-04-2024,April,242596,Catherine Robertson,744,2931,6,7034.4
Zudio,India,Delhi,Thane,Kids,Dresses,77,428030,Owned,24-04-2022,1000,Kristin Smith,M52,"950 Anthony Plains Apt. 855 Josephhaven, TN 05379",+1-317-883-1176x1935,11 AM - 8 PM,18,Available,CCTV,68171,12-11-2024,November,935828,Karen Sanders,774,1902,7,5325.6
Zudio,India,Gujarat,Kochi,Women,Jeans,13,420000,Owned,23-11-2022,1300,Amber Rice,M28,"75271 Melissa Extensions Apt. 553 Port Kyle, ID 68768",3741774408,9 AM - 8 PM,15,Available,CCTV,60253,20-11-2024,November,818997,Emily Jensen,991,2717,5,5434
Zudio,India,Tamil Nadu,Bhopal,Women,Shoes,78,438126,Rented,06-03-2024,1200,Kelli Parrish,M41,"2595 Shawn Station New Justin, HI 70624",-3783,10 AM - 9 PM,9,Available,None,25184,03-04-2024,April,977473,Victoria Johnson,628,2536,6,6086.4
Zudio,India,West Bengal,Jammu,Women,Jackets,12,411294,Rented,03-04-2024,1400,Kathy Jarvis,M51,"6473 Hahn Park Suite 818 Lake Francisbury, NC 19050",618-188-9273x03293,11 AM - 8 PM,17,Not Available,"CCTV, Alarm",17997,01-12-2024,December,575201,Thomas Anthony,747,1291,5,2582
Zudio,India,Tamil Nadu,Patna,Women,Jackets,78,425669,Owned,27-02-2023,1300,Matthew Clark,M10,"8583 Allison Land Apt. 184 East Ebony, AL 29405",007.413.7955x2228,10 AM - 9 PM,4,Available,CCTV,45024,30-06-2024,June,758409,Vanessa Lee,864,1887,1,754.8
Zudio,India,Gujarat,Goa,Women,Hoodies,74,402250,Owned,15-01-2024,950,Justin Williams,M39,"7478 Jennifer Run Suite 876 Stephanieville, DC 79059",(115)807-2955x321,11 AM - 8 PM,8,Available,None,97940,16-07-2024,July,392218,Kyle Shaw,894,2662,5,5324
Zudio,India,Delhi,Kochi,Kids,Hoodies,3,436052,Rented,12-03-2024,1000,Jerry Fleming,M63,"5611 Stephens Flats Deantown, WA 77657",001-863-725-5673x462,10 AM - 9 PM,5,Not Available,"CCTV, Alarm",55878,11-01-2024,January,773740,Candice White,363,2407,3,2888.4
Zudio,India,West Bengal,Aurangabad,Men,Jackets,39,403834,Rented,11-08-2020,1000,Lisa Pham,M39,"606 Davis Mount Apt. 259 East Jamieport, NM 90292",954.400.5367,11 AM - 8 PM,6,Available,Alarm,99252,11-02-2024,February,713017,James Roth,964,1847,6,4432.8
Zudio,India,Karnataka,Jalna,Kids,Sweaters,61,401043,Rented,12-06-2021,950,Steven Fuller,M76,Unit 8433 Box 8270 DPO AA 80922,001-050-556-5217x82059,9 AM - 8 PM,12,Not Available,Alarm,97115,19-02-2024,February,673105,Jeffrey Sanchez,512,1986,6,4766.4
Zudio,India,Tamil Nadu,Bengaluru,Men,T-shirts,32,405258,Rented,04-08-2024,1300,Juan Barry,M14,"8253 Danny Port Suite 285 East Nathanport, GA 40884",001-478-468-9096x83975,10 AM - 7 PM,18,Available,Alarm,84737,05-06-2024,June,949919,Chloe Hunt,867,2632,1,1052.8
Zudio,India,Rajasthan,Hyderabad,Women,Skirts,4,411026,Owned,08-03-2024,1100,Kim Hall,M16,"71695 Joy Station Brucebury, FL 24417",354.340.8763x269,10 AM - 9 PM,12,Not Available,Alarm,74436,23-07-2024,July,437840,Hannah Mitchell,403,1221,8,3907.2
Zudio,India,Rajasthan,Surat,Women,T-shirts,3,436933,Rented,19-01-2024,1200,Chad Bright,M31,"59353 Wheeler Harbors Williamsbury, FL 08113",245-579-5626x594,10 AM - 9 PM,4,Not Available,"CCTV, Alarm",71744,13-05-2024,May,928169,Mrs. Joanne Bailey DDS,595,2187,4,3499.2
Zudio,India,Rajasthan,Indore,Women,Skirts,42,404512,Rented,13-09-2021,1200,Dawn Anthony,M80,USNV Anderson FPO AE 88643,620.509.4979x97459,11 AM - 8 PM,16,Not Available,CCTV,89583,27-04-2024,April,708510,Jason Francis,330,2718,7,7610.4
Zudio,India,Gujarat,Solapur,Kids,Pants,16,404602,Owned,22-09-2020,1400,Elizabeth Richardson,M15,"534 Browning Plain Port Jenna, MO 98015",126-162-1851,11 AM - 8 PM,11,Available,CCTV,58673,25-10-2024,October,467623,Jack Smith,625,2782,1,1112.8
Zudio,India,Rajasthan,Mysuru,Women,Jackets,9,436101,Owned,03-11-2021,1400,Sean Pratt,M19,"64673 Samuel Divide Apt. 601 Michellemouth, NY 34248",442-852-7478,11 AM - 8 PM,3,Not Available,None,31261,13-01-2024,January,825451,Amy Frazier DDS,931,1186,2,948.8
Zudio,India,Gujarat,Jammu,Kids,Skirts,37,439545,Rented,28-07-2023,1200,Ashley Lee,M73,Unit 4567 Box 1868 DPO AA 58386,523-668-0255,9 AM - 8 PM,13,Available,"CCTV, Alarm",46510,29-04-2024,April,842273,Nancy Gordon,433,1737,8,5558.4
Zudio,India,West Bengal,Madurai,Kids,Tops,1,435112,Owned,22-04-2022,1300,Randall Webb,M47,"192 Sarah Curve Port Katherine, MO 58786",-4978,11 AM - 8 PM,9,Available,"CCTV, Alarm",50907,25-02-2024,February,786006,Jordan Olsen,527,1639,6,3933.6
Zudio,India,Uttar Pradesh,Noida,Kids,Jackets,52,416809,Rented,16-06-2024,800,Alexander Williams,M39,"703 Hall Squares Suite 485 Deniseland, MT 83482",946.515.8574x08436,10 AM - 7 PM,6,Not Available,"CCTV, Alarm",12993,11-01-2024,January,156752,Andrew Atkinson,723,536,1,214.4
Zudio,India,Rajasthan,Vadodara,Men,Sweaters,2,415412,Owned,14-07-2021,950,Carl Lee,M42,USNS Robinson FPO AE 94298,-4552,10 AM - 9 PM,19,Available,None,86965,17-05-2024,May,100701,Scott Rodriguez,916,769,5,1538
Zudio,India,Gujarat,Kanpur,Kids,Pants,17,438932,Rented,04-10-2023,800,Susan Cervantes,M50,"7039 Ramirez Oval South Diana, SD 84100",(135)932-2199x7280,11 AM - 8 PM,13,Available,"CCTV, Alarm",81283,05-08-2024,August,159145,Bethany Jordan,655,2807,6,6736.8
Zudio,India,West Bengal,Vadodara,Kids,Skirts,9,434708,Rented,04-02-2020,1400,Rickey Greene,M2,"5677 Williams Shoals North Annafurt, CA 01153",629.934.4120,9 AM - 8 PM,6,Not Available,None,59182,11-05-2024,May,572764,Tasha Goodwin,572,1413,4,2260.8
Zudio,India,Uttar Pradesh,Surat,Kids,T-shirts,55,418652,Rented,28-09-2023,950,Joe Sharp,M76,"94803 Joshua Land Rebeccaside, HI 09084",001-875-123-8459,10 AM - 9 PM,20,Not Available,None,94568,05-02-2024,February,891691,Kelly Atkinson,207,2267,2,1813.6
Zudio,India,Uttar Pradesh,Chandigarh,Women,Skirts,97,415298,Owned,20-06-2024,950,William Bailey,M41,"PSC 0033, Box 5411 APO AE 44871",(362)027-5036x7599,10 AM - 9 PM,11,Available,CCTV,87779,07-05-2024,May,668964,Michelle Solomon,248,2891,6,6938.4
Zudio,India,Maharashtra,Chhattisgarh,Kids,Hoodies,89,409960,Owned,29-06-2021,950,Robert Fuller,M76,"658 Lewis Well Apt. 672 Lake Danielfort, IA 25077",(582)510-3782,9 AM - 8 PM,9,Available,"CCTV, Alarm",28791,05-02-2024,February,958971,Jennifer Gibson,382,700,1,280
Zudio,India,Maharashtra,Nashik,Women,Jeans,63,428746,Owned,07-02-2021,1400,James Zimmerman,M22,Unit 9604 Box 7904 DPO AA 10634,(135)785-9110,10 AM - 9 PM,19,Available,"CCTV, Alarm",35769,16-03-2024,March,354093,Thomas Luna,984,2814,5,5628
Zudio,India,West Bengal,Indore,Men,Sweaters,40,408517,Rented,21-06-2023,1000,Nicholas Washington,M98,Unit 2436 Box 2474 DPO AP 33286,(841)115-5639x016,11 AM - 8 PM,6,Available,CCTV,60558,04-10-2024,October,736257,John Johnson,549,1170,7,3276
Zudio,India,Rajasthan,Surat,Men,T-shirts,97,426975,Rented,08-03-2024,1400,Cheryl Medina,M93,"68241 Barton Extension Susanstad, GA 80429",485950585,9 AM - 8 PM,20,Available,Alarm,12057,01-02-2024,February,273193,Michael Conway,295,1134,7,3175.2
Zudio,India,Rajasthan,Faridabad,Women,Shirts,73,403855,Owned,23-10-2022,1300,Erin Walker,M51,"0006 John Throughway Jenniferbury, DC 14117",793139382,10 AM - 7 PM,8,Available,None,44659,04-05-2024,May,962622,Joseph Wilson,861,1057,4,1691.2
Zudio,India,Delhi,Nashik,Kids,Tops,52,430275,Owned,06-04-2020,1400,Ann Hernandez,M68,"16732 James Forges Apt. 401 Petermouth, MD 18713",(978)724-6721x651,10 AM - 9 PM,7,Not Available,Alarm,87362,12-09-2024,September,476863,Holly Brown,541,1693,6,4063.2
Zudio,India,Gujarat,Noida,Kids,Shoes,99,412528,Owned,27-10-2020,1300,Austin Hensley,M90,"48156 Danielle Land Hicksshire, MO 49634",-5071,11 AM - 8 PM,14,Not Available,None,31430,21-05-2024,May,246497,Billy Dunlap,768,2279,7,6381.2
Zudio,India,Rajasthan,Vadodara,Women,Shirts,36,432752,Rented,31-07-2021,1200,Natalie Campbell,M90,"01225 Espinoza Squares Apt. 211 Moorefort, VA 01880",(494)460-4877,9 AM - 8 PM,4,Not Available,"CCTV, Alarm",83415,28-11-2024,November,964275,Dustin Hester,284,2435,7,6818
Zudio,India,Rajasthan,Meerut,Kids,Skirts,14,415136,Owned,11-06-2022,1300,Amanda Carter,M56,"835 Pope Plains Joannemouth, LA 87311",001-533-509-8320,10 AM - 7 PM,14,Not Available,Alarm,77463,08-09-2024,September,632683,David Mullins,548,661,1,264.4
Zudio,India,Rajasthan,Bhopal,Women,Dresses,94,424721,Owned,04-02-2021,1300,John Bates,M27,"467 Angela Locks Mirandaburgh, UT 41288",7227892045,10 AM - 7 PM,18,Available,Alarm,63652,07-08-2024,August,978353,Michelle Cook,980,2049,7,5737.2
Zudio,India,West Bengal,Varanasi,Men,Dresses,93,400916,Owned,20-12-2022,1400,Susan Wright,M52,"94486 Meagan Gateway Apt. 962 Edwardstown, ME 26672",151-740-8336x45272,11 AM - 8 PM,15,Available,"CCTV, Alarm",13657,17-07-2024,July,372453,Michael Clark,515,1759,1,703.6
Zudio,India,Rajasthan,Goa,Women,Jeans,20,412308,Rented,03-08-2020,1300,Mark Russell,M63,"975 Carter Station Scottchester, KS 36641",515-473-4453,11 AM - 8 PM,8,Not Available,None,98089,06-03-2024,March,948354,Donald Wilson,744,2082,5,4164
Zudio,India,Maharashtra,Hyderabad,Women,Pants,97,433999,Rented,17-02-2023,1100,Dr. Kevin Jones,M48,"387 Kelly Cliffs Mariahaven, SD 07883",9042351211,10 AM - 7 PM,19,Not Available,Alarm,80675,20-05-2024,May,316542,Lisa Caldwell,545,2144,4,3430.4
Zudio,India,Rajasthan,Varanasi,Women,Shoes,33,437627,Rented,07-06-2021,1400,Miguel Martinez,M38,"2554 Morse Light North Kimberly, IL 93270",644.459.1480x999,9 AM - 8 PM,18,Available,None,86310,27-11-2024,November,231345,Rachel Sandoval,233,1911,3,2293.2
Zudio,India,Gujarat,Patna,Kids,Shoes,46,431042,Rented,25-08-2021,1100,Laura Nelson,M59,"9076 Tyler Circle Lake Erik, ME 31728",001-347-273-7061x943,11 AM - 8 PM,14,Available,Alarm,16478,08-06-2024,June,653499,Lawrence Smith,372,1785,6,4284
Zudio,India,Delhi,Chhattisgarh,Women,Pants,52,437475,Rented,25-01-2023,1300,Mr. Brandon Banks DDS,M43,"017 Martinez Rue South Kevin, PA 42361",033.881.4962,10 AM - 7 PM,5,Not Available,"CCTV, Alarm",50535,09-06-2024,June,294603,Adam Simmons,599,1815,3,2178
Zudio,India,Rajasthan,Chhattisgarh,Women,Hoodies,83,433460,Owned,08-04-2021,1200,Kimberly Reynolds,M83,Unit 3755 Box 8035 DPO AP 30503,987.939.1879x1730,9 AM - 8 PM,13,Available,CCTV,65289,26-11-2024,November,487902,Scott Doyle,780,1134,7,3175.2
Zudio,India,Uttar Pradesh,Kochi,Men,Shirts,40,416389,Rented,07-10-2024,1400,Ariana Austin,M90,"3881 Curtis Village Apt. 675 West Kelly, ME 52012",+1-428-402-5476x024,9 AM - 8 PM,14,Available,Alarm,22679,13-04-2024,April,838337,James Thornton,653,1945,4,3112
Zudio,India,Gujarat,Noida,Men,Tops,31,431721,Rented,11-05-2023,1000,Jason Kelly,M16,"03344 Martinez Hills Thompsontown, CA 27122",001-402-989-4874x6360,10 AM - 9 PM,20,Available,None,10749,08-03-2024,March,193373,Angela Joyce,923,952,1,380.8
Zudio,India,Delhi,Faridabad,Men,Jackets,51,430505,Owned,16-09-2021,950,Sharon Wilson,M58,USNV Alvarez FPO AE 33511,(094)386-4237,10 AM - 9 PM,7,Available,Alarm,44878,16-07-2024,July,657616,Adrienne Lee,432,1004,5,2008
Zudio,India,Maharashtra,Guwahati,Kids,Pants,12,439887,Owned,11-12-2022,1100,Victoria Luna,M39,"83218 Reynolds Glen East Randy, OH 08660",116-731-9238,10 AM - 7 PM,19,Not Available,"CCTV, Alarm",17846,09-11-2024,November,729688,Richard Williams,695,1617,2,1293.6
Zudio,India,Maharashtra,Hyderabad,Kids,Shirts,4,405575,Owned,26-06-2020,1200,Christopher Jones,M63,"56512 Eric Throughway Suite 560 New Stevenshire, CA 38692",(061)110-1139x5746,10 AM - 9 PM,13,Available,CCTV,54101,09-08-2024,August,276330,Brian Dodson,307,1488,8,4761.6
Zudio,India,Tamil Nadu,Rajkot,Men,Hoodies,18,438713,Rented,12-05-2021,1100,Stephanie Morris,M90,"5345 Ashley Rapids Lake Wendy, WV 24509",001-932-703-5875,10 AM - 9 PM,6,Not Available,None,51789,21-04-2024,April,753640,Michelle Mccormick,875,1217,2,973.6
Zudio,India,West Bengal,Rajkot,Kids,Jackets,48,424307,Owned,22-10-2023,1200,Kevin Lucero,M41,"568 Williams Freeway Suite 486 East Christinaview, LA 76823",624-671-7121x78168,10 AM - 9 PM,20,Available,"CCTV, Alarm",10638,28-07-2024,July,901035,Joseph Martin,365,2857,6,6856.8
Zudio,India,Tamil Nadu,Jalna,Men,Dresses,10,412051,Rented,21-02-2023,1400,Kimberly Sandoval,M66,"986 Jason Station Suite 620 Duncanhaven, NJ 63386",544.165.2959x1574,9 AM - 8 PM,7,Available,"CCTV, Alarm",10645,10-01-2024,January,652361,Todd Reed,778,766,2,612.8
Zudio,India,Delhi,Jaipur,Men,T-shirts,67,435370,Owned,22-05-2021,800,Breanna Soto,M9,"53764 William Rapids Reidstad, TN 60872",942.616.1848x029,11 AM - 8 PM,10,Available,CCTV,41045,31-03-2024,March,123887,Donna Griffin,411,1367,4,2187.2
Zudio,India,Uttar Pradesh,Visakhapatnam,Women,Jeans,58,434297,Owned,10-09-2023,950,Renee Espinoza,M16,"0288 Wong Fork Jamiebury, WA 65275",644.684.3211,10 AM - 9 PM,17,Available,Alarm,45231,24-08-2024,August,253213,Jennifer Rodriguez,823,2571,8,8227.2
Zudio,India,Delhi,Chennai,Men,T-shirts,50,436612,Owned,28-05-2021,1100,Anthony Roberts,M83,"42543 Gabrielle Loop Sweeneyton, HI 34964",+1-464-131-2462x15376,10 AM - 7 PM,17,Not Available,CCTV,40116,04-08-2024,August,182619,Bobby Wilkerson,414,2451,3,2941.2
Zudio,India,Tamil Nadu,Kolkata,Kids,Sweaters,98,433016,Rented,24-03-2020,1400,Michael Nelson,M93,"82705 Scott Street Apt. 126 Sarahland, KY 51109",6129831852,11 AM - 8 PM,8,Available,None,70916,31-03-2024,March,503083,Nicole Buck,718,1910,2,1528
Zudio,India,West Bengal,Kolkata,Men,T-shirts,23,416817,Rented,28-08-2024,1100,Denise Collins,M67,"62425 Anderson Tunnel Sarahburgh, IL 19145",378.797.1307x1966,11 AM - 8 PM,6,Not Available,Alarm,43895,17-07-2024,July,216168,Austin White,903,2792,5,5584
Zudio,India,Delhi,Nashik,Women,Hoodies,54,424233,Owned,31-12-2023,950,Natasha Farrell,M55,"85462 Nguyen Trail Suite 424 Buckleyburgh, MI 67732",722-169-7877,10 AM - 9 PM,8,Available,Alarm,72391,15-08-2024,August,302578,Meghan Wilson MD,694,1769,5,3538
Zudio,India,Maharashtra,Madurai,Kids,Dresses,99,404840,Owned,21-04-2022,1200,Christine Dickson,M85,"2863 Gavin Forge Suite 875 Adamview, IA 92840",462.480.7128,10 AM - 7 PM,5,Available,CCTV,81443,28-07-2024,July,579594,Caitlin Fields,326,665,5,1330
Zudio,India,Rajasthan,Lucknow,Women,Skirts,67,417189,Owned,20-10-2020,800,Jennifer Price,M50,"776 Jennifer Curve Suite 473 New Michaeltown, MD 24598",160.144.9514,10 AM - 7 PM,13,Not Available,CCTV,79501,30-01-2024,January,388905,Michelle Brooks,240,2827,8,9046.4
Zudio,India,West Bengal,Pune,Kids,Jeans,63,410685,Owned,28-12-2021,1200,Carol Matthews,M58,"2202 Andrade Flats Suite 440 Johnsonchester, WI 90423",609-150-0916x93764,9 AM - 8 PM,12,Not Available,None,28649,08-07-2024,July,159461,Brooke Turner,638,2840,8,9088
Zudio,India,Tamil Nadu,New Delhi,Women,Jeans,53,422393,Rented,02-06-2020,1100,Chad Banks,M75,"6527 Garcia Summit South Jameston, AZ 56166",326-959-1459x44109,11 AM - 8 PM,7,Available,Alarm,37121,10-01-2024,January,181708,Timothy Gibson,760,2979,7,8341.2
Zudio,India,Tamil Nadu,Chennai,Men,Tops,23,422113,Owned,08-12-2021,1000,Amy Porter,M34,"26607 Kimberly Wall East Shelbymouth, ME 10857",516-759-0197x4797,9 AM - 8 PM,19,Not Available,Alarm,54113,16-04-2024,April,407520,Christopher Thomas,406,1851,1,740.4
Zudio,India,Karnataka,Madurai,Women,T-shirts,21,429261,Owned,02-09-2021,1200,Desiree Lewis,M34,"52524 Guerrero Locks Castrotown, NJ 44131",551.246.9366x119,10 AM - 9 PM,15,Available,CCTV,86772,21-11-2024,November,475873,Donna Wong,555,2559,1,1023.6
Zudio,India,Karnataka,Noida,Kids,Dresses,1,408901,Rented,17-07-2022,1000,Eric Serrano,M25,"282 Henry Prairie Strongland, SC 75775",085.060.7274x807,10 AM - 9 PM,18,Available,CCTV,94053,09-04-2024,April,424156,Dylan Burns,815,687,5,1374
Zudio,India,West Bengal,Patna,Women,Dresses,3,402306,Rented,04-09-2024,800,Francisco Caldwell,M97,"91027 Jacqueline Way Apt. 874 New Robert, RI 62686",(952)470-0675x20612,9 AM - 8 PM,10,Available,Alarm,93448,16-08-2024,August,705415,Leslie Keith,569,2125,7,5950
Zudio,India,Maharashtra,Pune,Men,Hoodies,6,410540,Rented,01-12-2020,950,Randy Allen,M11,"255 Jessica Well Suite 735 Lake Kimberlyberg, LA 69146",+1-098-724-5268x8386,11 AM - 8 PM,3,Not Available,Alarm,77621,15-03-2024,March,616743,Kristin Downs,725,1984,8,6348.8
Zudio,India,Karnataka,Kolhapur,Women,Pants,38,401926,Owned,30-01-2021,1400,Paul Guzman,M60,"PSC 5767, Box 6664 APO AA 22374",(752)761-1913,10 AM - 7 PM,17,Available,"CCTV, Alarm",15887,28-10-2024,October,874271,Dana Johnson,486,2560,5,5120
Zudio,India,Delhi,Surat,Men,Pants,43,408664,Owned,12-05-2022,800,Kimberly Horn,M36,"11212 Turner Curve Suite 934 New Rachael, KY 67312",001-385-055-6029x369,9 AM - 8 PM,6,Available,"CCTV, Alarm",46917,09-08-2024,August,461897,Jennifer Thomas,243,2232,3,2678.4
Zudio,India,West Bengal,Jalna,Men,Shoes,84,419400,Rented,26-05-2021,1200,Mary Anderson,M6,"43896 Wilcox Bypass West Madison, CO 87570",-5415,11 AM - 8 PM,17,Available,CCTV,14269,27-06-2024,June,778767,Anna Graham,862,1577,5,3154
Zudio,India,Maharashtra,Rajkot,Kids,Hoodies,2,436571,Rented,07-03-2024,1300,David Ware,M95,"5924 Jose Mission Port Rachelville, TX 53412",702-224-6932,11 AM - 8 PM,6,Not Available,CCTV,97969,17-08-2024,August,825560,Stephanie Johnson,921,2463,3,2955.6
Zudio,India,Maharashtra,Kolhapur,Kids,Dresses,69,432289,Owned,09-03-2022,1200,Michael Huerta,M44,"28582 Collins Pines West William, AR 30429",(789)897-4960,11 AM - 8 PM,17,Available,"CCTV, Alarm",89316,11-03-2024,March,613156,Tammy Simon,764,1952,8,6246.4
Zudio,India,Rajasthan,New Delhi,Men,Shoes,2,414993,Owned,16-10-2020,1300,Cynthia Avery,M2,"37287 Bailey Pike Murilloside, DE 38242",001-870-309-1529,9 AM - 8 PM,13,Available,Alarm,86385,02-01-2024,January,850672,Thomas York,882,1778,7,4978.4
Zudio,India,Delhi,Meerut,Women,Jeans,5,430991,Rented,30-06-2022,1000,Brianna Whitehead,M72,"488 Harmon Center North Rebeccaton, IL 94981",(946)335-5833,11 AM - 8 PM,3,Not Available,CCTV,37359,02-07-2024,July,541024,Jessica Mckay,675,2058,6,4939.2
Zudio,India,Uttar Pradesh,Guwahati,Kids,T-shirts,30,402318,Owned,22-01-2024,1400,Jennifer Weber,M87,"0639 Russell Springs Apt. 467 Mitchellton, OR 46449",001-672-087-4126x0474,11 AM - 8 PM,10,Available,"CCTV, Alarm",43573,10-07-2024,July,456974,Alison Summers,958,864,5,1728
Zudio,India,Gujarat,Aurangabad,Women,Jeans,79,432034,Rented,01-05-2020,800,Susan Holland,M46,"06617 Smith Land New Brianville, AK 07664",(955)309-6802,10 AM - 9 PM,20,Available,"CCTV, Alarm",20728,16-06-2024,June,441960,Michelle Lara,881,1514,5,3028
Zudio,India,West Bengal,Vadodara,Kids,Dresses,98,426037,Owned,31-10-2023,1400,Valerie Adams,M52,"26954 Murphy Overpass Suite 212 West Scott, LA 10807",389-690-4208,10 AM - 7 PM,17,Not Available,"CCTV, Alarm",76959,23-03-2024,March,100263,Erin Garcia,522,988,6,2371.2
Zudio,India,Rajasthan,Solapur,Women,Dresses,39,411782,Owned,09-10-2024,1300,Yvonne Davis,M35,"3175 John Road Thomasfurt, WI 29099",201-290-3258x36766,9 AM - 8 PM,4,Available,CCTV,99619,17-11-2024,November,289926,Cassandra Walsh,327,2331,3,2797.2
Zudio,India,Uttar Pradesh,Bhopal,Men,Jackets,72,403671,Rented,10-09-2024,1300,Ashley Hall,M7,Unit 3556 Box 7253 DPO AE 99739,(028)631-6423x99017,9 AM - 8 PM,18,Not Available,"CCTV, Alarm",71658,03-11-2024,November,372005,Jeff Robinson,732,2948,7,8254.4
Zudio,India,Gujarat,Visakhapatnam,Men,Jackets,12,437668,Owned,03-05-2020,950,Melinda Davidson,M7,"23872 Hart Loop Suite 430 Marcton, AR 04564",(242)743-5950x00230,10 AM - 9 PM,18,Not Available,"CCTV, Alarm",20300,18-09-2024,September,224281,Stephanie Hogan,705,2535,5,5070
Zudio,India,Uttar Pradesh,Agra,Men,Hoodies,59,412808,Rented,23-10-2021,1200,Elizabeth Howard,M5,"55156 Baird Squares Port Scott, NC 33436",001-568-875-8625x6501,10 AM - 9 PM,6,Available,None,40545,07-11-2024,November,917437,Mrs. Tiffany Vargas,696,1660,3,1992
